Name,Age,Transaction_ID,Transaction_Time,Amount,Previous_Balance,Current_Balance,Transaction_Frequency_Weekly,Transaction_Type,Device_Type,Is_International,Device_Change,Fraud_Label
Kyle Moore,54,807cab6a-075b-42b3-84ad-7d8f8106e000,2025-10-15 06:27:45,5066.48,14214.31,9147.83,12,Online Purchase,Mobile,0,0,0
Joshua Giles,55,94bd877e-6b7a-4591-ba87-a8d4faa75b75,2025-08-11 23:39:56,748.79,36021.74,35272.95,2,Transfer,POS,0,0,0
Ray Cervantes,28,751094c0-346f-4766-8b27-4d49bb899dc4,2025-09-25 18:43:55,1159.11,23343.99,22184.88,8,Bill Payment,POS,0,0,0
Aaron White,20,0f7db288-c855-48d8-81da-e80421a0038b,2025-06-10 15:41:29,1930.06,24041.72,22111.66,18,ATM Withdrawal,POS,0,1,1
Joseph Rodriguez,69,b9c291bf-f37c-4c93-9c01-8a646ac63f20,2025-02-01 08:10:32,2983.6,26186.69,23203.09,12,Transfer,Mobile,0,0,0
Kathy Washington,56,a6780488-75c5-468a-be71-583003b3f583,2025-05-26 21:41:48,856.46,30428.54,29572.08,13,Online Purchase,ATM,0,0,0
Gloria Taylor,45,b7cfd86f-efbb-4153-8ba3-49c91b77acd8,2025-06-09 14:51:53,1310.9,2787.71,1476.81,9,ATM Withdrawal,POS,0,0,0
Chad Long,37,cb41fc9d-e1ec-4bf6-a576-41cee60816d6,2025-04-12 08:04:09,1702.24,11459.17,9756.93,11,Transfer,POS,0,0,0
Gary Miller,35,99d8db9b-7557-44bf-8ce4-dac27b6150d3,2025-06-29 21:01:17,2059.03,10308.04,8249.01,12,Transfer,POS,0,1,1
Kevin Vazquez,69,00108639-332a-483c-98eb-739e6c074214,2025-08-26 23:39:51,1560.8,46223.32,44662.52,12,Bill Payment,POS,0,0,0
Gabriel Wilkins,42,92d9dc60-e243-46e2-93d7-0042ffa6814d,2025-06-15 18:29:02,4197.88,49268.03,45070.15,10,ATM Withdrawal,Web,0,0,0
Kayla Hicks,71,ba2d7e3d-61b6-441e-bf33-cabf8d823ad4,2025-10-01 04:21:39,632.13,19892.89,19260.76,18,Online Purchase,Mobile,0,0,0
Nicole Williams,57,02055a3e-68f0-4df0-bb80-e0c4374a4838,2025-08-15 18:13:16,2697.08,20105.84,17408.76,8,Transfer,ATM,0,0,0
Johnny Jenkins MD,33,5f2db8e2-569b-4ae7-bd80-cbda57ce27f3,2025-10-24 08:14:42,47.22,33445.7,33398.48,6,Transfer,Web,0,0,0
Dustin Byrd,62,41966d0c-3872-438d-9ad6-b1d198292b21,2025-08-05 18:51:21,1732.25,33704.64,31972.39,7,Online Purchase,POS,0,0,0
Kevin Newton,31,7c497d7e-3f3d-4f3e-aeca-c06f2a1e53dd,2025-05-17 22:00:40,8916.22,9966.98,1050.76,19,Bill Payment,Web,0,0,0
Tracy Ayala,49,29d009e4-9df1-4bb3-bed4-e03b5558f541,2025-09-20 15:59:08,86.11,36449.79,36363.68,1,Transfer,ATM,0,0,0
Shelly Riley,59,2707d56b-ac57-48a0-b3c7-37bc00cf1603,2025-08-03 07:28:35,2917.36,4941.73,2024.37,16,Transfer,POS,0,0,0
Andrew Anderson,57,64f491ce-829d-46fc-8975-66100bc7bb37,2025-01-04 19:45:32,1280.35,32798.07,31517.72,8,ATM Withdrawal,Web,0,0,0
Wanda Holt,68,f2a26ab6-fef5-45e8-b345-53e83cdb7934,2025-09-12 13:29:19,45.82,43829.02,43783.2,2,Bill Payment,ATM,0,0,0
Jennifer Johnson,39,c7342ceb-d49e-425b-bb21-cd1701fe6d97,2025-08-09 06:53:34,2558.93,6628.95,4070.02,15,ATM Withdrawal,POS,0,0,0
Adam Gibson,34,02eb17a0-0a76-40e6-a4e3-ea62edb7f6f1,2025-04-25 14:55:46,1111.47,21627.61,20516.14,8,ATM Withdrawal,Web,0,1,1
Shannon Jackson,68,03a1ec04-e223-4276-9ee8-7f94f40f1fdb,2025-05-28 17:23:51,99.77,34526.67,34426.9,7,Online Purchase,POS,0,0,0
Cameron Jefferson,70,c1547ca4-04e8-4c42-bcce-5fa434b112fd,2025-06-23 01:38:49,2902.24,10525.76,7623.52,5,Online Purchase,Web,0,0,0
Robert Park,66,10c8451c-35cc-45f9-980e-bbc9f0364933,2025-08-29 05:40:00,6078.91,34402.89,28323.98,19,ATM Withdrawal,Mobile,1,0,1
Brittany White,53,ad214213-ddad-4875-8f40-0d2b776e5224,2025-07-04 16:48:46,4310.89,1932.54,-2378.35,7,Bill Payment,ATM,0,0,0
Eugene Murillo,26,8ca9ee9c-ce42-4a94-9233-b1abe2dd83ed,2025-07-06 15:31:57,2491.54,5164.93,2673.39,11,Transfer,POS,0,1,1
Shelby Frazier,39,8eb3b1c5-12c1-475f-badf-3f7feac7b354,2025-06-15 06:16:40,518.22,26886.26,26368.04,16,Online Purchase,POS,0,0,0
Victoria Diaz,67,394ed80a-2197-4410-a285-44dbda60c295,2025-10-19 12:43:31,1248.38,31530.22,30281.84,16,Transfer,ATM,0,0,0
David Wong,59,cc98d41e-dd99-47e8-a3f7-e3ebb2851cd0,2025-07-11 08:36:15,419.55,8917.84,8498.29,3,Transfer,Web,0,0,0
Gregory Conrad,69,a725ae5a-7160-4ade-a5c9-8a8f975a06b6,2025-10-22 18:05:36,862.55,14735.92,13873.37,10,Online Purchase,POS,0,0,0
John Ortiz,33,c1bac350-8cc6-44d1-b0da-c58ab0c15ba6,2025-03-31 15:27:43,173.36,48621.43,48448.07,4,Online Purchase,ATM,0,0,0
Lori Morales,49,37f06451-985b-41c5-9106-ac950d6d7d57,2025-04-06 09:55:29,4308.33,18442.55,14134.22,18,Transfer,ATM,0,1,1
Clinton Cole,69,8a63edd8-87d3-4538-880e-a6cfc8e2b809,2025-08-21 13:51:56,1133.05,34510.76,33377.71,14,Bill Payment,Web,0,0,0
Paul Marsh,26,1e11d5a5-92fc-4e22-a6f7-ef995e25f260,2025-03-04 00:58:25,355.65,17791.73,17436.08,17,Bill Payment,POS,0,0,0
Theresa Frederick,22,7f075b5b-7b0c-4adf-adee-3943f9e565c5,2025-04-01 10:41:09,1403.58,29795.5,28391.92,19,ATM Withdrawal,ATM,0,0,0
Crystal Bradley,32,f07d2c2a-ef91-4fcb-b912-31d2fbf4ec73,2025-05-18 08:25:36,369.0,49021.19,48652.19,18,Online Purchase,Web,0,0,0
Tammy Irwin,22,fc9c1102-013b-4ebe-ae68-3538e167d100,2025-01-25 04:46:29,1519.25,37727.85,36208.6,6,Bill Payment,POS,0,0,0
Nancy Simmons,71,5d9fdc30-3b62-4e73-b416-2b71d8c6da69,2025-04-12 23:36:03,3696.0,25054.83,21358.83,12,Transfer,POS,0,0,0
Jessica Petty,71,6da346ad-c972-4403-93fd-483a7bcc36b4,2025-09-25 08:33:35,2832.14,22876.35,20044.21,1,Online Purchase,ATM,0,0,0
Christopher Lopez,35,0e44bb70-13e2-4abb-bea5-e08666a6ebf3,2025-05-03 21:46:41,3622.86,36005.99,32383.13,2,Bill Payment,Mobile,0,0,0
Kathleen Duncan,35,0ecac5e4-b73d-43ab-bdf4-f52cb3673de8,2025-02-28 09:51:05,563.45,8547.11,7983.66,7,Bill Payment,POS,0,1,1
Andrew Carrillo,53,aa4b3d25-f5ba-4751-bd81-b03cf1948dc3,2025-09-16 00:49:09,6480.24,39739.09,33258.85,2,Transfer,Web,0,0,0
Bonnie Shelton,40,a8475123-e190-46c8-a03a-e7166a1e5f99,2025-06-28 09:00:12,3619.03,26754.54,23135.51,19,Online Purchase,ATM,0,0,0
Angela Ross,65,43870594-a25b-487f-8620-ecf8d9bca5e1,2025-05-06 17:08:22,733.01,34432.82,33699.81,18,Transfer,Web,0,1,1
Matthew Henderson,70,1f56983c-7c46-43dd-9372-c6253a65df9c,2025-05-28 21:25:14,986.09,34462.36,33476.27,14,Online Purchase,ATM,0,0,0
Clinton Coleman,55,994693d7-5203-4255-abec-b6990ff5ea60,2025-10-02 21:57:45,480.87,49898.66,49417.79,14,Transfer,Mobile,0,1,1
Tara Gomez,64,7ac33658-510c-4c6e-87ee-420b4b4b7def,2025-08-10 13:11:15,919.43,34328.17,33408.74,8,Transfer,Web,0,0,0
Jennifer Jacobs,56,14b0cde1-acaf-4770-ba4d-20ffbf7b0c8d,2025-07-23 20:13:40,840.72,30206.93,29366.21,13,ATM Withdrawal,ATM,0,1,1
Sara Robinson,61,75a56384-0be8-4caa-8375-e2cb295d7d6e,2025-09-29 22:38:52,692.86,10349.61,9656.75,1,Bill Payment,POS,0,0,0
Matthew Cruz,34,0b41f6b0-d372-429f-8d04-c1b040202d6d,2025-03-14 12:52:20,342.69,49675.71,49333.02,16,Transfer,Mobile,0,0,0
Daniel Warren,19,fb36e225-bbf7-4e92-a2d8-f4e869a87f7c,2025-09-14 05:33:05,2423.42,39153.59,36730.17,15,Transfer,Web,0,1,1
Angel Harrington,34,c15593fc-ce9d-4bac-a513-9168836f6a41,2025-07-30 09:58:07,1530.92,17835.95,16305.03,3,Online Purchase,Web,0,0,0
Jose Peters,24,de723418-0cc1-49ce-8d21-cd62eaf048c7,2025-08-05 08:56:03,2439.62,9280.95,6841.33,13,Online Purchase,Web,1,0,1
Madison Scott,46,4bf8a864-6c81-4455-9c05-2ce9f8df8703,2025-09-01 18:59:06,4631.45,47335.34,42703.89,16,Transfer,POS,0,0,0
Renee Newton,19,67efbdbc-dbf5-4e34-8ba6-7c3ef0501450,2025-09-12 13:07:29,3030.89,39720.23,36689.34,15,ATM Withdrawal,Mobile,0,0,0
Steven Phillips,61,23b66636-149a-43ae-bb56-54f9a1b928b2,2025-05-04 23:44:12,5864.65,12277.96,6413.31,11,Transfer,Web,0,0,0
Brianna Johnson,52,75a89137-0788-4a21-8e6d-179bdaf3b363,2025-09-15 22:09:05,229.83,25665.11,25435.28,7,ATM Withdrawal,POS,0,1,1
David Gutierrez,30,9fbafc2e-4828-42c9-9501-b78e004fbf06,2025-02-18 17:05:52,6133.68,39304.52,33170.84,16,Online Purchase,Web,0,0,0
Thomas Daniels,33,cebebbdb-4f29-49bd-8245-4c16c7bc5a17,2025-07-24 19:51:44,12214.37,14519.12,2304.75,11,ATM Withdrawal,POS,0,0,1
Danielle Phillips,35,0cbbf425-5937-47f7-90b1-11c2bb647db9,2025-02-23 17:01:10,1497.32,20634.0,19136.68,16,ATM Withdrawal,ATM,0,0,0
Tiffany Burnett,63,74c8767d-a8a3-4870-9b7c-8f9fc16598ab,2025-05-11 06:21:47,1629.67,48460.62,46830.95,15,Online Purchase,POS,0,0,0
Cassandra Henderson,55,e5867b42-13aa-41e2-9808-3518c1f09524,2025-03-29 21:09:22,1403.32,22744.93,21341.61,15,Transfer,ATM,0,0,0
Troy Ruiz,38,81bb8a18-9589-48ab-b6fa-abec67c11395,2025-05-01 09:50:57,2703.52,17474.05,14770.53,16,ATM Withdrawal,ATM,0,0,0
Krystal Phelps,58,af18fac0-c59e-4dea-b337-015e1ee366fd,2025-05-26 09:58:21,4009.32,30391.13,26381.81,7,Online Purchase,Mobile,0,1,1
John Hill,55,776368e0-c0d5-4eb2-87a7-a17328eb3212,2025-04-13 19:01:51,883.81,2827.63,1943.82,16,Bill Payment,Web,0,0,0
Rachel Martinez,51,10d12be7-ded8-4243-a2d1-104ab60b61c9,2025-07-22 08:49:05,6079.62,46599.84,40520.22,1,Online Purchase,ATM,0,1,1
Sean Rowland,66,44e808d8-89e3-4a53-87aa-cfb25c9be85a,2025-06-23 02:35:00,866.58,8317.02,7450.44,1,ATM Withdrawal,POS,0,0,0
Christina Sanchez,19,675b44b2-54c4-4115-afad-b4e55aa2737a,2025-09-01 05:55:10,72.28,36752.14,36679.86,11,ATM Withdrawal,ATM,0,0,0
Lori Mills MD,39,d5fe9709-6afe-4b19-b389-f64f0acc22c2,2025-06-18 21:37:52,3407.83,31974.4,28566.57,7,Bill Payment,POS,0,0,0
Dennis Grant,30,a7b6abb9-25cf-4a5d-a66d-7e919e64b28b,2025-07-26 21:52:18,2936.15,47241.53,44305.38,16,Transfer,ATM,0,0,0
Frank Reilly,48,67040aed-7b7b-4080-b665-0fbbb9f85497,2025-07-14 18:04:39,1786.64,13831.33,12044.69,15,Transfer,Mobile,0,0,0
Laura Rowe,74,bffb6a3c-daa0-4ecc-930d-cbd946b2c7a8,2025-08-14 23:11:24,223.87,38154.05,37930.18,10,Online Purchase,Mobile,0,0,0
Todd Bentley,26,2196a5ee-4dea-47ea-86c6-4b6bfbf3c329,2025-06-10 14:15:08,1244.67,45575.53,44330.86,9,Transfer,POS,0,0,0
Janet Watson,69,38f61242-b6fa-4897-8fe5-3cc8a8497654,2025-07-17 19:49:32,937.78,7984.48,7046.7,4,Online Purchase,POS,0,0,0
Jessica Jones,68,5593b0cf-cf0a-45a5-be36-f628f97fa653,2025-05-25 17:57:30,3077.04,39017.87,35940.83,5,Online Purchase,POS,1,0,1
Martin Taylor,47,b5e9ed09-4873-4e5a-b86f-0263f0aca51a,2025-04-20 09:05:23,4815.25,15643.5,10828.25,14,Transfer,Mobile,0,0,0
Nicole Smith,71,e9b14847-4ee1-47b1-9beb-a8e2e3323bb3,2025-07-17 19:58:18,3440.12,49915.79,46475.67,12,ATM Withdrawal,Web,0,0,0
Tracy Moore,32,ec5bd94b-69dc-481d-a00b-01e2713705e1,2025-01-03 04:31:45,1255.03,7813.5,6558.47,6,Bill Payment,POS,0,0,0
Anthony Ellis,72,8a98e1bf-fa0b-4c7f-90f0-d950bec3ef3c,2025-10-21 07:57:54,291.67,14238.0,13946.33,9,ATM Withdrawal,Web,0,0,0
Darrell Mcintyre,73,ca8495b6-69c9-494a-9d0f-c248b5a87e5b,2025-07-06 16:42:58,859.76,21677.65,20817.89,10,Online Purchase,POS,0,0,0
Amanda Adams,34,f5fbbec4-74a0-4fe3-9c63-59231617e0f4,2025-07-11 19:18:57,2363.35,17970.52,15607.17,16,Bill Payment,ATM,0,0,0
Marvin Burke,39,3c69ee31-f9ac-407a-b70d-05fb0e323f4d,2025-04-12 22:34:19,5492.14,5393.69,-98.45,3,ATM Withdrawal,ATM,0,0,0
Steven Williams,60,4f7d0a31-f0bb-42a4-8741-2650b7e611d2,2025-10-04 02:23:47,2669.36,49113.96,46444.6,16,Transfer,Mobile,0,0,0
Christopher Cox,74,fc27d2a8-a33b-416b-8cc7-7490504db892,2025-01-13 09:50:49,965.05,42259.0,41293.95,4,Bill Payment,Mobile,0,0,0
Anthony Clayton,20,c8f34010-42cc-4185-b8c6-7fd97435c364,2025-04-22 10:36:54,689.14,32816.14,32127.0,13,Online Purchase,Mobile,0,0,0
Jennifer Mason,36,2dbbb2f5-7887-4e46-9c77-92d0a9ca49d9,2025-06-28 22:40:04,2587.61,11400.92,8813.31,12,Transfer,POS,0,0,0
Tammy Young,57,90ed3f4c-7405-4d7f-aa02-715b8a9fb3ba,2025-09-23 16:06:33,2004.79,15594.15,13589.36,13,Transfer,Web,0,0,0
Faith Webster,47,3c15c21b-d7bb-4bb8-ad64-6196395c5b6b,2025-06-07 14:24:32,4339.38,49220.25,44880.87,9,Transfer,ATM,0,0,0
James James,63,0181ad7c-89b0-445f-bd55-bd74a50c43d9,2025-02-20 22:00:33,1940.77,33433.64,31492.87,13,Transfer,POS,0,0,0
Jessica Wade,53,793a0ff2-73d4-4bf1-bde8-726588b23375,2025-07-12 14:57:45,8700.65,18640.15,9939.5,2,Transfer,Mobile,1,1,1
Traci Lewis,37,2410e4d3-98bc-4331-b904-4f9563e86275,2025-05-23 16:20:33,2600.52,21505.18,18904.66,1,ATM Withdrawal,Mobile,0,0,0
Kimberly Lewis,57,2cd6e525-0c6c-4796-9820-c37a0cf07e64,2025-02-17 18:01:09,1318.73,21627.48,20308.75,17,Transfer,ATM,0,0,0
Linda Mitchell,73,d4cbfccf-ec2d-462c-b55f-8013006fd6be,2025-09-05 16:40:28,5622.62,3338.57,-2284.05,8,Online Purchase,POS,0,0,0
Max Foster,19,8115bf5c-c32f-4beb-aaaa-af6fdb1cd820,2025-10-24 11:13:08,331.48,29961.73,29630.25,6,ATM Withdrawal,ATM,0,0,0
Matthew Townsend,39,4bc152da-e963-4215-8962-085751d457ec,2025-06-14 16:44:02,3718.88,40415.3,36696.42,14,Online Purchase,Mobile,0,0,0
Victoria Gomez,73,e959c6bb-8001-4457-9877-f9e65b722491,2025-08-14 21:04:47,490.7,36130.04,35639.34,2,Bill Payment,Web,0,0,0
Emily Robinson,66,6e16b8e1-89cb-41fa-88f6-8253eacc1312,2025-02-20 18:44:06,1164.99,37533.34,36368.35,17,Transfer,POS,0,0,0
Eric Taylor,63,f691d2de-7db7-43a2-a27f-3fd58b598080,2025-09-08 20:20:05,1447.5,42069.29,40621.79,8,Bill Payment,POS,0,1,1
Juan Walters,20,7b6bd7d3-1e79-4473-a79b-77213da2d53d,2025-04-13 09:05:25,5417.56,20109.77,14692.21,11,Bill Payment,POS,0,0,0
Erik Lawson,44,19467114-f95c-49c6-82b6-1e2b4c8f3e26,2025-03-02 19:59:54,1405.29,1807.91,402.62,6,Bill Payment,ATM,1,0,1
Daniel White,72,46dbf575-c151-4e1d-b71b-49839b269f0a,2025-09-01 23:34:25,687.99,9830.46,9142.47,11,ATM Withdrawal,Web,0,0,0
Micheal Rios,65,8c3d9770-3b7d-4cc0-97e3-2d45133accbf,2025-02-23 19:18:22,5114.7,34317.1,29202.4,15,Online Purchase,ATM,0,0,0
David Bennett,57,4c66213b-32b8-49a7-8c0e-13c8e9fb7754,2025-10-07 04:13:16,1136.15,26616.7,25480.55,5,ATM Withdrawal,POS,0,0,0
Abigail Thompson,43,3b66d72f-9a26-4bdd-91e4-af8179c9fbd0,2025-08-19 13:20:06,5.5,10107.3,10101.8,10,Transfer,Mobile,0,0,0
Richard Miller,29,e404cc16-ff5e-40c1-8123-5488cae1697e,2025-10-17 02:55:11,370.38,37570.06,37199.68,11,Transfer,Mobile,1,0,1
Anne Ortega,46,4a4fe252-3ddf-4607-9d5d-0fff1dcae6e5,2025-07-23 04:44:26,209.99,19833.34,19623.35,9,Bill Payment,ATM,0,0,0
Jennifer Mullen,67,9e1e30ec-7640-4ba4-801d-6175b52e11e5,2025-05-28 20:47:03,1948.32,5693.11,3744.79,1,Bill Payment,ATM,0,0,0
John Mason,46,02aefeb7-e00f-4ac5-a7a1-c84ddba2ee48,2025-10-22 03:25:28,3181.54,2999.44,-182.1,13,ATM Withdrawal,ATM,1,0,1
Michelle Young,57,de92d35a-1b5a-4546-abc9-a82494335d1f,2025-07-18 01:43:30,263.76,22699.09,22435.33,17,Online Purchase,Mobile,0,0,0
Desiree Chapman,51,81f2bea3-b072-4446-b0b7-0a653156afba,2025-05-02 02:25:01,3521.02,42388.59,38867.57,16,Online Purchase,ATM,0,0,0
Shannon Martin,47,4b86141c-b8fb-41bc-bd8f-75a67eaab850,2025-08-28 05:48:55,3816.94,24575.84,20758.9,11,ATM Withdrawal,POS,0,0,0
Christine Mcgrath,74,2f1a441f-4aee-4697-82a9-0dd7c28ddb0e,2025-04-09 15:26:11,1427.33,27221.03,25793.7,1,Online Purchase,Mobile,0,0,0
Janet Reyes,49,8a309569-cf71-4a75-b428-af9ce45c845b,2025-07-24 00:29:20,17.25,14897.8,14880.55,11,Online Purchase,ATM,0,0,0
Jessica Ball,71,a765fee9-e8fe-4c37-b7cf-40fceed0f26d,2025-08-06 04:38:55,221.13,22063.54,21842.41,14,Online Purchase,POS,0,0,0
Cheryl Kim,42,8755d5b9-a3b1-4049-88af-5cfe5779c469,2025-05-15 23:31:30,1229.77,9692.46,8462.69,2,Online Purchase,Mobile,0,0,0
Kimberly Tate DDS,26,eb08742b-e5a7-4bae-8027-1d41d4c40b99,2025-10-17 15:37:04,5078.52,6891.41,1812.89,19,ATM Withdrawal,Mobile,0,0,0
Jose Potts,30,9297bbb1-7511-40c0-b8a6-bf912753fbc0,2025-05-16 16:14:10,390.24,17401.92,17011.68,11,Bill Payment,ATM,0,0,0
Dylan Martinez,71,5007c185-54d3-4454-944d-027cfb4f62b7,2025-09-18 10:17:07,3726.17,20766.23,17040.06,18,Bill Payment,ATM,0,0,0
Joshua Copeland,20,541d1ac1-6dea-46a2-9070-77a6bc19025b,2025-04-26 09:18:28,2845.21,41982.12,39136.91,4,ATM Withdrawal,Mobile,1,0,1
Makayla Knapp,55,b17b8d09-d5d7-4777-822f-33c1c59b729c,2025-06-25 18:52:10,148.55,12425.15,12276.6,9,Transfer,Mobile,0,0,0
Nicholas Alexander,44,5d189c0e-4a9d-45b3-ba50-db098be86309,2025-04-01 13:48:55,1085.99,42987.79,41901.8,14,Online Purchase,ATM,0,0,0
Andrew Murray,20,3dddcd34-1a63-454e-a022-09008f7f8576,2025-06-06 11:21:48,4792.1,31912.73,27120.63,17,Bill Payment,Mobile,0,0,0
Holly Smith,46,9e982fcd-4bc6-499b-b880-b289f1201fc8,2025-08-19 02:37:23,1474.37,26950.45,25476.08,2,Online Purchase,Mobile,0,0,0
Angela Ramirez,45,2731b77d-b160-4819-887f-c6063d79cb01,2025-02-20 09:15:04,2606.37,46617.32,44010.95,7,Transfer,ATM,0,0,0
Neil Webb,37,557a78ac-1ebe-482c-84d9-8e4f7fe1232f,2025-04-28 11:51:10,1515.36,43703.65,42188.29,16,ATM Withdrawal,POS,0,1,1
William Perez,18,46dd263d-dceb-4dce-b896-b24b6c414319,2025-05-16 17:59:21,5755.1,28441.98,22686.88,1,Online Purchase,Mobile,1,0,1
Mark Powell,21,66fb2ed7-8455-42a0-93ba-dc1708e4cdff,2025-01-18 11:52:27,802.17,13865.27,13063.1,17,ATM Withdrawal,Mobile,0,0,0
Sara Johnson,23,24613428-65f7-4e60-a66a-ed935bab1509,2025-04-20 13:22:16,584.17,3175.52,2591.35,13,Transfer,Web,0,0,0
Latasha Newman,62,f040ab97-1662-4ec8-abad-3a1c54b1cfd6,2025-02-19 15:33:37,181.49,21003.64,20822.15,1,Bill Payment,Web,0,0,0
Mrs. Ashley Flowers,22,faa473c5-ff9b-432d-a281-394a4dc55678,2025-03-01 05:07:34,2240.98,23707.35,21466.37,6,Online Purchase,Web,0,0,0
Evelyn James,73,533419df-fb8b-4803-9248-7d20896fdcf5,2025-10-19 09:41:12,2589.94,8047.55,5457.61,12,ATM Withdrawal,POS,0,0,0
Barry Reynolds,53,20bce520-737d-4ec6-9a74-c52d2f185f63,2025-02-25 21:44:58,4280.11,7127.17,2847.06,9,ATM Withdrawal,Mobile,0,0,0
David Knight,41,9dc48c1e-8c88-488f-a678-5fb61368da2c,2025-07-04 18:42:31,2075.79,30412.41,28336.62,8,Online Purchase,Mobile,0,0,0
Steven Russo,53,40bf4844-efa1-4552-8b69-0de70b376e0e,2025-02-11 12:53:25,3451.43,44522.6,41071.17,7,ATM Withdrawal,Mobile,0,0,0
Kelly Grimes,59,f1986118-d19c-4566-8045-3e5d7ed4b36e,2025-09-17 23:36:49,1503.59,14803.22,13299.63,9,Online Purchase,POS,0,0,0
Melissa Carpenter,18,9691362e-ded7-414b-8c8e-6219d1d8bb9d,2025-07-29 15:02:41,2381.39,25395.22,23013.83,17,Online Purchase,Mobile,0,0,0
Jacqueline Johnson,22,22d2c31b-cad1-427f-8375-65705833c952,2025-03-05 02:32:50,1352.47,5324.3,3971.83,17,Online Purchase,POS,0,0,0
Holly Shelton,25,9b070365-41ba-4703-80bd-38f4e21a1b0f,2025-06-22 22:38:19,269.43,9761.31,9491.88,4,ATM Withdrawal,Web,1,0,1
Kenneth Miller,62,0a031fc6-3066-4661-8eaa-531964f4c79b,2025-07-15 17:41:25,6828.66,6350.36,-478.3,5,Bill Payment,Web,0,0,0
John Wilson,70,046828da-324e-4582-855a-15d5a6fcac2c,2025-10-13 02:51:42,2565.8,39881.11,37315.31,5,Bill Payment,Web,0,1,1
Michael Bennett,74,345712ad-62e4-49b7-b7e5-f28b8a8799ba,2025-01-06 07:23:24,830.77,34865.59,34034.82,12,Bill Payment,POS,0,0,0
Adam Rhodes,22,c4ea8269-3127-4217-94b6-df5354ec1ea9,2025-04-15 04:35:38,2031.17,46704.52,44673.35,9,Transfer,Web,0,0,0
Nicole Harmon,19,184fdf66-26e8-40ef-9ed2-f79776335dcd,2025-06-23 11:49:01,845.66,42326.51,41480.85,15,Bill Payment,Mobile,0,0,0
Alexander Donovan,63,8b9657e9-8815-47ab-ae62-ab4ddc8812d4,2025-05-09 14:40:25,545.53,47974.54,47429.01,13,Online Purchase,Web,0,0,0
Brendan Lambert,68,3fa7802d-c25c-4d81-a825-22070ae0f69a,2025-03-16 03:32:14,4448.05,48485.67,44037.62,1,Bill Payment,POS,0,1,1
Kathleen Myers,31,faebc354-c0dc-482e-886e-5204336bf817,2025-04-03 21:41:59,896.31,35795.69,34899.38,5,Transfer,Web,0,0,0
Wesley Jones,28,f012f3e7-4827-4264-bdfe-d79203eeb2b3,2025-05-15 08:57:29,143.66,49004.55,48860.89,10,Transfer,ATM,0,0,0
Dana Smith,26,37c1680c-ed7a-4df0-8ace-977619a2814d,2025-06-06 00:20:02,3375.76,39529.01,36153.25,18,ATM Withdrawal,Web,0,0,0
Mary Alexander,23,a50a313f-e75e-4019-88ed-41f68f92159a,2025-07-06 04:08:37,875.46,49876.69,49001.23,12,Transfer,POS,0,0,0
Sharon Martinez,21,d70fbb8b-cfaa-4163-9366-3e938825654a,2025-01-08 16:26:04,1273.59,11616.12,10342.53,16,ATM Withdrawal,Mobile,0,0,0
Timothy Martinez,56,b008d634-b189-43eb-8611-d663ed87b30e,2025-06-06 08:32:37,1048.7,9857.47,8808.77,2,ATM Withdrawal,ATM,0,0,0
Bailey Weaver,62,f6a9c4e9-4bcc-4750-bb77-1cb87e50fd23,2025-07-26 05:23:40,1368.2,18351.86,16983.66,4,Transfer,Mobile,0,0,0
Kevin Herrera,27,d374a785-6ffd-4a91-8b1d-74827bc58d7c,2025-07-06 22:06:40,19.73,13156.87,13137.14,12,Transfer,ATM,0,0,0
Carrie Fleming,19,d4d9b443-6e2c-422e-bbad-9cac3386e13f,2025-09-12 07:18:31,2.62,15865.59,15862.97,16,Bill Payment,Mobile,0,0,0
Laura Smith,33,1a1659f9-75a8-49f2-b9f9-b4248fb348b0,2025-04-23 02:56:56,1482.4,34008.52,32526.12,16,Bill Payment,Web,0,0,0
Mrs. Jessica Watson,42,a9ee15d9-7bf5-4a47-a76d-6ac48deee2ee,2025-03-25 03:50:49,448.32,4295.88,3847.56,9,Online Purchase,ATM,0,0,0
William Nelson,57,a88b03f2-a8bb-4d4a-909d-309886df0c02,2025-04-30 05:09:34,6450.23,7419.6,969.37,17,Bill Payment,Web,0,1,1
Timothy Wise,37,c21f708e-cd40-4251-ae7e-f8e1da22b50d,2025-06-11 08:53:32,895.79,44736.02,43840.23,16,Bill Payment,POS,0,0,0
Sheila Gillespie,24,c9a3fc83-fcf6-4629-826c-56a25cf07738,2025-08-12 03:06:11,1388.26,48889.17,47500.91,10,Online Purchase,Mobile,0,0,0
John Mitchell,40,b7669e45-b24c-4096-a1b0-c10a97b26fdc,2025-04-25 05:48:37,464.77,36651.34,36186.57,6,ATM Withdrawal,ATM,0,0,0
Chad Figueroa,26,e57e4392-d51d-4fba-97ba-19877ff556d3,2025-03-25 06:10:13,3583.53,33648.21,30064.68,9,Bill Payment,POS,1,1,1
Scott Carter,20,31567a21-8166-4a80-a69b-63e79978874e,2025-01-10 07:09:58,249.85,8065.54,7815.69,15,Transfer,ATM,0,0,0
Robert Weaver,70,764b73b0-5d53-44ba-818f-4cdc3b181ee7,2025-02-20 13:13:36,583.38,4121.1,3537.72,5,ATM Withdrawal,Web,1,0,1
Ashley Evans,73,dd262623-e4e9-49e7-91ae-eb631f314e83,2025-04-21 10:36:23,3000.03,31146.63,28146.6,7,Transfer,Web,0,0,0
